"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"DOC2A",1573.89791602814,-1.37556513225586,0.237949886762405,-5.78090265547962,7.43008761154333e-09,9.26202579859892e-08
"LINC01625",61.305599408587,-1.37518296687588,0.182570593724461,-7.53233551374286,4.98406909417763e-14,2.03135061305616e-12
"RPL6P7",1.81947769847648,-1.3737796642956,0.305137576209534,-4.50216483122433,6.72647809222164e-06,4.21358390452799e-05
"AC079336.4",0.879695636736415,-1.37267292197093,0.332920489560585,-4.12312538583218,3.73766105747746e-05,0.000194191159859993
"PROCA1",409.262097252437,-1.37235656649904,0.135762247688311,-10.1085286216663,5.06390608562635e-24,1.52534346122976e-21
"AC008687.4",9.80460150342763,-1.37156278789079,0.212413624143281,-6.4570377414474,1.06772277043637e-10,2.03797619489826e-09
"UOX",5.94644138037378,-1.37005338617656,0.22554079273719,-6.07452589639962,1.24354567590642e-09,1.83631356109721e-08
"LINC02253",12.7244327355763,-1.36890368535629,0.251051052496407,-5.45269048563692,4.96133807431321e-08,5.1435695292611e-07
"BMP7-AS1",0.833062711319032,-1.36711099008705,0.379143667152443,-3.60578616637523,0.000311209327746127,0.00127229210482236
"AP000346.4",4.16417809772537,-1.36259825083712,0.246892168292587,-5.51900151495423,3.40931255851542e-08,3.67485197109646e-07
"GNL2P1",0.526794965231764,-1.3615732162603,0.374933077309097,-3.63150999114919,0.000281767746702372,0.00116627345591591
"AC021683.3",1.95739618017061,-1.36153981474813,0.449317405519493,-3.03024053380248,0.002443590455026,0.00776391212064132
"TTBK1",239.561785709036,-1.35955591013172,0.181125478506546,-7.50615496694232,6.08893327950779e-14,2.42776537254087e-12
"MIR1915",0.721015233325863,-1.35565029525144,0.317503090224602,-4.26972315227689,1.95715747960946e-05,0.000109664531003956
"AC005703.3",0.581053319167384,-1.35564354407236,0.346985312169068,-3.906919101555,9.34804340415662e-05,0.000439701307174164
"DMRTC1B",2.2580227603745,-1.35461075923582,0.243296885908833,-5.5677274872454,2.5808302619798e-08,2.85609906948603e-07
"AL513174.1",5.8676982269795,-1.35212229016563,0.21246998580669,-6.36382727203559,1.96787433378626e-10,3.52899361923083e-09
"OLIG2",3.18380634079183,-1.35191165854314,0.432390570258785,-3.12659838472894,0.00176841322928117,0.0058541204145415
"AC027348.1",17.4963909798765,-1.34986405045693,0.231675694522388,-5.82652424217287,5.65936495330459e-09,7.26131364857277e-08
"MMP15",6770.03089802076,-1.34882749709222,0.118581809747338,-11.3746577149241,5.5921813853502e-30,5.01423594171075e-27
"AC068535.1",4.63496444048206,-1.34209926506218,0.286420815193267,-4.68576023064726,2.78922646452475e-06,1.92236117375878e-05
"AC105446.1",155.73590146881,-1.33967104739339,0.222463252991674,-6.02198803342827,1.72287635886448e-09,2.466662491362e-08
"AP002993.1",0.882183777090219,-1.33646578163633,0.391069145430789,-3.41746669930743,0.000632068260365421,0.00238244440772795
"AC116025.1",6.98834285385316,-1.33618070539361,0.208413397787879,-6.41120350023543,1.44375324342399e-10,2.67750601507722e-09
"AC011933.3",7.32564467014193,-1.33567896520589,0.154934667519759,-8.62091736205875,6.64198321481522e-18,6.05409704090817e-16
"AL136982.1",22.7653581774013,-1.33336661091643,0.234125599743911,-5.69509106383447,1.23306089971322e-08,1.46591809950243e-07
"RF00599",1.88546341605231,-1.33305021774905,0.353848360896563,-3.76729233497488,0.000165027715225334,0.000727843581357581
"MST1P2",313.401075209627,-1.33161576305676,0.208596378737805,-6.38369549420863,1.72864665861145e-10,3.1496899779904e-09
"IBA57-DT",15.0706517087118,-1.3311746446955,0.181543929386711,-7.3325208349982,2.25863343007121e-13,7.74078849154006e-12
"SLC15A2",1106.01196188369,-1.33012633154684,0.181623727909966,-7.32352731029841,2.41536410588485e-13,8.21948618415676e-12
"DNAJC9-AS1",43.8540587656387,-1.32900096560732,0.166546487105619,-7.97975981783699,1.46618309778006e-15,8.08728977367783e-14
"SEPT7P3",0.778182343124826,-1.3278389103099,0.483827380399647,-2.74444763587602,0.00606128236817193,0.0170919917346037
"AC012366.1",5.74916868315689,-1.32780673207392,0.205747472982023,-6.45357492283727,1.09241955020456e-10,2.07688994959009e-09
"NIFKP7",0.971609023947519,-1.32771830004693,0.346411299056963,-3.83278000360087,0.000126703254992069,0.000576421321471884
"AC006017.1",46.7610517819766,-1.32765866655756,0.19885477293949,-6.67652401263484,2.44675991887562e-11,5.3539883900209e-10
"AC011444.2",1.32559565788758,-1.32752540319359,0.250245678315195,-5.30488842856863,1.12741931431811e-07,1.08699122487745e-06
"FGF12-AS3",2.20734338056034,-1.32704105778432,0.277314537446468,-4.78532813318697,1.70708208740655e-06,1.24208826121999e-05
"SATB2-AS1",175.224857072766,-1.32513619804621,0.143038723404044,-9.26417802473724,1.9658562044094e-20,3.00775999274638e-18
"RF00019.433",0.321300704526427,-1.32434013947889,0.494588483459538,-2.67766068917622,0.00741382809523614,0.0202656899000301
"UGT2A1",19.1926659534374,-1.31907976451505,0.364957756475176,-3.61433547064445,0.000301118963622649,0.00123562609210673
"PGBD4P8",0.628123236258952,-1.31790736115891,0.452345572427448,-2.91349676329658,0.00357405542133761,0.0107935521912033
"GALNT16",1374.54374623277,-1.31730270180997,0.192212661930262,-6.85336069216872,7.21348971479603e-12,1.76586228218207e-10
"TPK1",3001.10279597907,-1.3159921456194,0.125753780643365,-10.4648316645964,1.25299049160383e-25,5.08529488360814e-23
"ABHD11",6956.20169433876,-1.31514365522457,0.102299992809149,-12.8557551091729,7.98423606941495e-38,2.79854732629421e-34
"AC068389.1",1.4947172984225,-1.31315538448722,0.29530546092168,-4.44676972917712,8.71711931504559e-06,5.33403034932388e-05
"AC087477.6",6.92954676826248,-1.31303350501225,0.245958525410175,-5.33843461137422,9.37525065104621e-08,9.19542518701952e-07
"OR13C2",0.509386570297408,-1.31261990199248,0.363179980119353,-3.61424080028064,0.000301229001601759,0.00123594608766175
"MKRN7P",13.4324570095637,-1.3114858721406,0.223182442844134,-5.87629499627133,4.19550401883528e-09,5.5039759425047e-08
"TMEM82",913.28647891283,-1.30785911764778,0.251453471465042,-5.20119730313447,1.9800875779871e-07,1.80099685437298e-06
"TMEM213",169.136198954945,-1.30621783592689,0.279517256871915,-4.67312054556061,2.96657529888352e-06,2.0276418582477e-05
"RNU1-75P",0.92838290434539,-1.30561219111194,0.331454296168504,-3.93904138882602,8.18078181478992e-05,0.000391311448064709
"EHMT2-AS1",7.28807561024821,-1.30541548379744,0.20771576446757,-6.28462402525664,3.28648074844795e-10,5.52369449595289e-09
"SRRM4",60.5680564290356,-1.3047843707889,0.298256943162579,-4.37469906636058,1.21600112496628e-05,7.15788387392362e-05
"GCM1",93.1957444720654,-1.30268658444012,0.244301842410392,-5.3322830953186,9.69855825832076e-08,9.46917225140074e-07
"AC074124.1",67.9051463947002,-1.30154991577622,0.23297125986738,-5.58674025507325,2.31371381194973e-08,2.57899825769106e-07
"VN2R10P",1.41610451759045,-1.30057044726532,0.307950712087963,-4.22330715992571,2.40743363358605e-05,0.000131511775540584
"AC115284.2",60.9659262632872,-1.30032822085712,0.143079598383342,-9.08814558853635,1.0074257791495e-19,1.34402451006533e-17
"VCX3B",3.68486828151506,-1.29707573192823,0.238041752643458,-5.44894211844845,5.06702987825624e-08,5.24186756066669e-07
"CR769775.1",0.964630892110639,-1.2969969201197,0.400270426976629,-3.24030163786102,0.00119403316537874,0.0041496967355393
"CNTN6",2227.59021263402,-1.29558072170544,0.244721873051104,-5.29409449818527,1.19607574949713e-07,1.14516753408521e-06
"PIP",19.3510314843199,-1.29423177904639,0.264448082300931,-4.8940864603193,9.87634152360937e-07,7.62957771557369e-06
"RF00019.401",0.624491191317393,-1.29256998402291,0.492758752942646,-2.62312942449825,0.00871261684621486,0.0233037568590121
"AC069294.1",7.30274769078398,-1.29025831749649,0.236889421592168,-5.44666920466297,5.13217809396751e-08,5.30499352790915e-07
"PTP4A1P2",1.19316239708817,-1.28995740080454,0.331336803182033,-3.89319082099024,9.89342696526672e-05,0.00046247692782835
"GPHA2",15.9496121933605,-1.28959363781018,0.261445181436324,-4.93255844581042,8.11594836471082e-07,6.39000418929529e-06
"AC091826.2",2.26331334636699,-1.28822775278913,0.279163499478509,-4.61459952750128,3.9385400452244e-06,2.61097575625295e-05
"AL117344.1",19.6381443291258,-1.28534294011065,0.206013952852846,-6.23910624650148,4.40078024144012e-10,7.18359369131944e-09
"AC005552.1",0.655678252159263,-1.28404216402617,0.351032762583231,-3.65789835278328,0.000254291850672873,0.00106593570282054
"AL109811.3",1.54546097168635,-1.28305844443303,0.24259587926547,-5.28887155180816,1.23073277175664e-07,1.17317753204364e-06
"CHL1",7591.3947278883,-1.28174675670798,0.194952805732238,-6.5746515003658,4.87672531663387e-11,1.00281078031006e-09
"TESC-AS1",8.60796649697882,-1.28073798330786,0.212156261173568,-6.03676731586099,1.57232187936906e-09,2.27476331635848e-08
"CDH9",109.663376180771,-1.27954359879003,0.244003090773376,-5.24396471673563,1.57162266698782e-07,1.46259916843791e-06
"TP53TG3D",2.4837279486693,-1.2792383648852,0.462283717276185,-2.76721484464687,0.0056537482220083,0.0161113020286587
"BX640515.1",0.821604505177672,-1.27888677470127,0.489617995375624,-2.61200933540062,0.00900117961956253,0.0239559247195315
"RBP4",17796.4498822282,-1.27864389154824,0.309314648461516,-4.13379675973323,3.56819042628874e-05,0.000186517285894779
"ST7-AS1",152.460667137078,-1.27766811330156,0.118849944299942,-10.7502626175163,5.90931280697687e-27,3.07891168359189e-24
"AC105393.2",1.28103011093528,-1.27665421323214,0.333774718423533,-3.82489788100778,0.000130826302994473,0.000592452306583852
"CASC9",99.39398769886,-1.27623193214729,0.476752178160052,-2.67692942080034,0.00743002847860496,0.0203056548072791
"AL691482.3",134.197383987944,-1.27373493681165,0.19066394828372,-6.6805232361823,2.38090625571427e-11,5.22174184273716e-10
"FUT3",674.21986497389,-1.27013270668322,0.243858792334751,-5.20847616164555,1.90397806675544e-07,1.73915608485721e-06
"AC107027.2",0.685287656824479,-1.26871716371753,0.431668918677225,-2.93909778727015,0.0032916920107514,0.0100422912776176
"AC005089.1",15.2791731815777,-1.26676852115955,0.215624726420269,-5.87487595782741,4.23160082674784e-09,5.54755530350526e-08
"RNU6ATAC40P",7.00861447084417,-1.26482958543911,0.221604115125911,-5.70760874508336,1.14574418972523e-08,1.3723303193242e-07
"PRR15L",2613.11747367974,-1.264756489361,0.17887879660627,-7.07046622269521,1.54414018789282e-12,4.41660749884241e-11
"AC092171.4",53.4025460687388,-1.26244746872085,0.18635510417489,-6.77441851840062,1.24907606057177e-11,2.89245505053485e-10
"SCHIP1",225.86121976059,-1.26047191987985,0.181598936163283,-6.94096533003096,3.89429587014766e-12,1.0158895234737e-10
"AC136475.9",14.4448871208827,-1.2591154749844,0.238297037412928,-5.28380666689772,1.26526779324664e-07,1.20364335150302e-06
"UPK1B",1774.79244052917,-1.2588375428807,0.257357021746533,-4.89140546598533,1.00118477220387e-06,7.72188039149681e-06
"LINC02294",135.82162836731,-1.25603725580735,0.346109683600883,-3.62901506464567,0.000284504639730229,0.0011763389693768
"AP001542.1",5.88652954774191,-1.25465619279357,0.221363692656689,-5.66784994294164,1.44600515195759e-08,1.68843654266738e-07
"DRC7",623.331458406032,-1.25442072254767,0.155950420557449,-8.04371490672299,8.71551529191365e-16,5.06077421076841e-14
"AC073349.1",11.179425525265,-1.25315678555484,0.216500380409059,-5.78824288062269,7.11265174007729e-09,8.89796886730759e-08
"HCG14",11.9024397518532,-1.25245792175231,0.152795134922006,-8.19697513531187,2.46511410365386e-16,1.6164105336816e-14
"CAMTA1-DT",28.3348821168095,-1.25228314454645,0.140949054855225,-8.88465088207025,6.41218093118786e-19,7.40203736475686e-17
"AC013643.3",17.7871838784871,-1.25211007329069,0.190378228529528,-6.57696041696539,4.80162532403111e-11,9.90643752398876e-10
"AC005154.5",3.66455218178091,-1.25157479787132,0.256280536435765,-4.88361236977906,1.04159745438371e-06,7.98645733167246e-06
"AL137798.1",2.25681996469688,-1.25002576211679,0.237632727455434,-5.26032662041984,1.43799738918732e-07,1.35260862009042e-06
"OR8X1P",0.30308592714158,-1.24688350127609,0.503077200469288,-2.47851323835179,0.013193121514012,0.0332141033688702
"AC137630.2",11.8034691079167,-1.24595318494734,0.135259662352199,-9.21156509841816,3.21403909405942e-20,4.67639270522096e-18
"AC019257.1",115.275719706934,-1.24465679375835,0.171389736513865,-7.26214310772141,3.81004776767833e-13,1.24597287303313e-11
"LINC00881",8.94676348983765,-1.2443582352473,0.191149460631824,-6.50987050203649,7.52156183898538e-11,1.48566259356516e-09
"AC021549.1",19.0759823818301,-1.24092714478742,0.254449069058285,-4.87691760626237,1.07756418260176e-06,8.2335641348382e-06
"AC012557.2",4.11453654381701,-1.24092217355916,0.217894399449574,-5.69506227187974,1.2332690033615e-08,1.46591809950243e-07
"LINC02157",6.93405722891647,-1.24091037376498,0.214909835698985,-5.77409763368427,7.73665691391214e-09,9.61310164269406e-08
"CASC6",2.31212578008739,-1.2404083852031,0.407599992276931,-3.04320021762991,0.00234076536030068,0.00748532381452707
"AL356218.1",2.53994986934193,-1.23935456450485,0.244040061010276,-5.07848817679432,3.80450102969177e-07,3.22955397844112e-06
"IQCJ-SCHIP1-AS1",2.07883450238756,-1.23851598448525,0.224813503661425,-5.50908181365515,3.60710239191541e-08,3.8632066617414e-07
"RPL9P29",86.4326169390805,-1.23827419063195,0.155931563469867,-7.94113881165084,2.00333321665592e-15,1.08331718795772e-13
"IFNE",50.9404345885442,-1.23710110698067,0.219918109375858,-5.62528074878253,1.85206507093461e-08,2.1120443914509e-07
"AC009560.1",19.3839094989789,-1.23672301752324,0.157483147360427,-7.85304991836863,4.06039959113933e-15,2.05719798470391e-13
"ENO1-AS1",10.7108153700525,-1.23288013179117,0.146821539984528,-8.39713390774332,4.5750821129845e-17,3.47237925094941e-15
"MLXIPL",2583.98299191566,-1.2306549117617,0.193268561108415,-6.3675897657838,1.9202167209092e-10,3.45800447881248e-09
"AC015987.1",13.9844511644367,-1.23060904496778,0.20450799206734,-6.01741297505168,1.77226535224887e-09,2.52829275238714e-08
"AC106738.1",15.4795603658941,-1.23018108615251,0.23577832717518,-5.21753250560006,1.81322410223724e-07,1.66414350121064e-06
"DPPA5",0.843895848968568,-1.22993354786453,0.520919044807774,-2.36108385770075,0.018221609719391,0.0437563767028426
"ASLP1",38.3039967683438,-1.2291522878167,0.166733262371264,-7.37196807844947,1.6812728055159e-13,5.91452137677657e-12
"TRIM74",24.2658590456522,-1.22660414281829,0.178482923001483,-6.87238937031582,6.31353402784965e-12,1.56845759006296e-10
"SUMO2P15",1.45053415221612,-1.22654037180279,0.248118536848021,-4.94336451997571,7.67857174146344e-07,6.07167785200706e-06
"LINC02313",49.7875145824036,-1.22649705970641,0.174546740120865,-7.02675431725122,2.11393103124831e-12,5.85522448569037e-11
"RADIL",119.589242190781,-1.22541731200074,0.225083925306866,-5.44426844489264,5.20187222910205e-08,5.37271325114542e-07
"AC107464.3",200.661331683881,-1.22523314643661,0.170982657739258,-7.16583285484451,7.73150588320135e-13,2.3733753251012e-11
"LINC00671",365.170012278502,-1.22509521295768,0.271692626846423,-4.50912204419217,6.50964547750834e-06,4.09505451184225e-05
"AC012213.4",46.998330715741,-1.22354120318262,0.210228428007396,-5.82005590195241,5.88279486401763e-09,7.51049797275046e-08
"AC024560.2",103.26823077971,-1.222771543129,0.162008816607328,-7.54756172370986,4.43482382710925e-14,1.8215420880745e-12
"AC012531.4",1.31371851566082,-1.22172686220172,0.324677793484231,-3.76289012282281,0.000167961008454987,0.000739511778233469
"AC013565.3",2.48209480247296,-1.22108590483828,0.204139683705737,-5.9816194611061,2.20929936028523e-09,3.09751804127845e-08
"AC092681.3",2.32527576698665,-1.2208851117713,0.216353338833629,-5.64301488644984,1.67097892363828e-08,1.923746293813e-07
"PCDH10",836.442085174617,-1.22058337635967,0.298694722901143,-4.08639082908618,4.38135500374259e-05,0.000224101251690501
"AL359715.2",33.2960885181813,-1.21872522110663,0.14565281569965,-8.36733032075235,5.89383049054909e-17,4.37846875517554e-15
"AC007448.3",45.4042858631486,-1.21784935946581,0.169542019367324,-7.1831712516486,6.81126943704701e-13,2.11615877852365e-11
"AC104809.1",2.05738675483263,-1.21718146084194,0.327895153069657,-3.712105682097,0.00020554212619111,0.000883192044736925
"AC021146.3",4.26493318461303,-1.21680306866326,0.323148738007698,-3.76545821025077,0.000166243928070748,0.000732537244650943
"SZT2-AS1",3.61042640451815,-1.21609551332315,0.223709763907012,-5.43604128887571,5.44773362353429e-08,5.60712273328853e-07
"FGFBP1",74.0377147182914,-1.21552669523798,0.286678363986885,-4.24003638898118,2.23483554816935e-05,0.000123253210406548
"GAS2L2",36.5707627107727,-1.2144871980525,0.25074361099768,-4.84354194796907,1.27544778498927e-06,9.57107138926554e-06
"AL122058.1",3.65751737102844,-1.21371501264304,0.33298014998172,-3.64500710540753,0.000267384414071062,0.00111403430612966
"MTCYBP22",1.21468287655874,-1.21266193283576,0.468430044259978,-2.58877915218166,0.00963168444048812,0.0253955566769787
"CFAP157",265.501173757967,-1.209943240912,0.136906957622812,-8.83770453979024,9.77052546851941e-19,1.08562645522834e-16
"AL391261.4",11.9701950478176,-1.20911652190465,0.160002315395431,-7.55686890478074,4.12887728865345e-14,1.70259885284837e-12
"AL353748.1",1.42686330977575,-1.20727147696605,0.276456234971518,-4.3669533338267,1.25991632860851e-05,7.3870641675532e-05
"RAB3B",785.485130771906,-1.20711619206726,0.208286772547587,-5.79545295797156,6.81370258846462e-09,8.55738974939731e-08
"BOLA2P3",2.5971302182462,-1.2062300167217,0.234968824307092,-5.13357472115205,2.84290088114123e-07,2.49059046519612e-06
"AP000346.3",1.94542001393163,-1.20568909893907,0.279090091659154,-4.3200713137876,1.55978785967817e-05,8.946620160332e-05
"AL390719.2",164.155937571705,-1.20548600044429,0.199885406614863,-6.03088550014562,1.63063694473332e-09,2.35031170247244e-08
"GGTLC2",37.1967302403,-1.20332404168749,0.191981486816024,-6.26791708744623,3.65909512825681e-10,6.08891116810831e-09
"RF00156",1.98335742906314,-1.20268176831621,0.214993432011736,-5.59403958094199,2.21846344844289e-08,2.47927758603375e-07
"SPAG6",457.894642557125,-1.2024054129084,0.313977930430264,-3.82958576502709,0.000128359142851766,0.000582991531604748
"PLCH2",555.945148508655,-1.20218760258705,0.201469258683224,-5.96710193130398,2.41504551077295e-09,3.34961932467339e-08
"AC022395.1",14.2855330612684,-1.19944563731883,0.225174062478095,-5.3267486677579,9.9986363475444e-08,9.74360709162772e-07
"AC024941.1",3.74620749135437,-1.19935889255708,0.197907692526129,-6.06019340253148,1.35957972689738e-09,1.99186285116303e-08
"CRIP1P4",0.708821712589607,-1.19824134136392,0.377053049258988,-3.17791181829398,0.00148339859608616,0.00501745032640564
"OR13C5",0.835832573039368,-1.19773015508337,0.263934212876925,-4.53798748569924,5.67936298166195e-06,3.61461735095672e-05
"MIR1302-3",8.64823452553942,-1.19653938012782,0.231726332463258,-5.16358830439581,2.42260214263882e-07,2.15668086380934e-06
"SCN2A",363.923933394982,-1.19493122399088,0.249007017523009,-4.79878533495733,1.59630771305004e-06,1.17210512634465e-05
"AC012409.5",10.1515264366962,-1.19469680946765,0.259851723121436,-4.59760972571782,4.27365569249184e-06,2.80659289524298e-05
"AC111000.4",131.825440656171,-1.19421476026378,0.280212333173943,-4.26182083685253,2.02767980347614e-05,0.000113188392214892
"AC126118.1",32.2777798488975,-1.19151434986276,0.185805622201651,-6.41269266098758,1.42971567917237e-10,2.65658398680338e-09
"AL137058.3",1.16958735150724,-1.19067480772712,0.272495167603278,-4.36952632297908,1.24516330845298e-05,7.30945744834244e-05
"KCNH8",122.040540254302,-1.188966625173,0.209288692429931,-5.68098835808371,1.33918593756961e-08,1.58191338875411e-07
"NKAIN3",31.1337540348731,-1.18817936822801,0.326202466163844,-3.64245979560197,0.000270045164876044,0.00112390558905017
"CLDN3",12751.8899848087,-1.18805747104566,0.178914002811854,-6.64038282288627,3.12869477309455e-11,6.70538942031315e-10
"AC016876.3",10.0577316478476,-1.18706827968496,0.162784355526049,-7.29227496001606,3.04764365873767e-13,1.01560024983828e-11
"PCOLCE-AS1",27.0049437109359,-1.18660197033702,0.159609726372666,-7.43439636984572,1.05046542879845e-13,3.9056649057621e-12
"OR8A2P",0.400115022880546,-1.18634744680976,0.42153976618701,-2.81431917453656,0.00488806691161161,0.0141958653091366
"SLC16A6",353.10578183932,-1.18577823410668,0.142921621529301,-8.2967029160356,1.07040613651812e-16,7.5865034925722e-15
"ITPRIP-AS1",5.7154524386098,-1.18562432270272,0.198735610855919,-5.96583731318434,2.43382691245839e-09,3.37185161468723e-08
"AL353746.1",6.62235339697868,-1.18368133997719,0.355468467088317,-3.32991938686674,0.000868711307250524,0.00314852727602474
"NLRP9",16.3574323062706,-1.1818154132211,0.252155274262327,-4.6868558140553,2.77434277683072e-06,1.91423693814397e-05
"AP000679.1",3.02915614604874,-1.18099175511819,0.220572704380817,-5.35420626243589,8.59327919538073e-08,8.50635359838509e-07
"EGFL8",176.768509549051,-1.18098854338624,0.158150889233491,-7.46747962727321,8.17453773671601e-14,3.11748246267876e-12
"ABCG5",66.7948455192884,-1.18050868285616,0.18857310786714,-6.26021756871022,3.84440735382665e-10,6.35068423025452e-09
"LINC01007",2.28114254602935,-1.17987877229632,0.266081671206613,-4.43427300702778,9.23834982035605e-06,5.61023492949516e-05
"AC006058.3",43.8170671333527,-1.17791162475779,0.231906153524995,-5.07925989394166,3.78908069621007e-07,3.21858989475822e-06
"LINC01449",2.60442692367715,-1.17710589176679,0.247457077839073,-4.75680834044397,1.96677735662885e-06,1.40949940078405e-05
"AC103724.3",0.632648051289436,-1.17608445140147,0.291807766034062,-4.03033979316434,5.56962796564469e-05,0.000278055905533338
"CNTN4-AS1",3.30755088116614,-1.17589848057616,0.240359791681317,-4.89224288451387,9.96933081590703e-07,7.69370534303666e-06
"COX5BP3",0.483466187022665,-1.17584137787459,0.376055039260282,-3.12678000589362,0.00176732119856818,0.00585151018737612
"AJ011932.1",41.2999331328493,-1.17523345998796,0.222815222492166,-5.27447562533246,1.33136211229026e-07,1.26215878046381e-06
"FAM166A",8.04441313060356,-1.17496764727207,0.209100595149682,-5.61915018190642,1.91898997639229e-08,2.1831979206191e-07
"AF123462.1",1.88775736660396,-1.17464696042735,0.347834940216352,-3.3770240554233,0.000732746415477567,0.00271312501634045
"HS3ST5",20.4266287717608,-1.17225573942608,0.306814594602053,-3.8207300436491,0.000133057231272074,0.000601002180052259
"LINC01952",4.91670248662519,-1.17114010273808,0.233361328617508,-5.01856974193716,5.20575948308655e-07,4.29976997921776e-06
"HOTAIRM1",974.278339961261,-1.16997812598791,0.153051427029026,-7.64434640498989,2.10009328224992e-14,9.25385103890604e-13
"AP003043.1",1.14903496175455,-1.16891959156971,0.351168009083238,-3.32866195477572,0.000872642520226896,0.00316128958093284
"SERTAD4-AS1",539.518350278758,-1.16546610198116,0.138297973607318,-8.42721025899026,3.54003435808093e-17,2.77982820183642e-15
"AL110292.1",6.81845866735701,-1.16486635834492,0.186477305840286,-6.24669234197651,4.19235678438263e-10,6.88417837217448e-09
"RNA5SP435",1.27906198060878,-1.16461244460586,0.257499141574581,-4.52278185272531,6.10321340344227e-06,3.86206295721517e-05
"AC005962.1",26.5989848785004,-1.16226041714019,0.125926109553517,-9.22970161836249,2.71386832306528e-20,4.05565531256221e-18
"AC084781.1",27.4421392230862,-1.16218873263304,0.184605126147134,-6.2955387907633,3.06333939417259e-10,5.19622145542096e-09
"KHDRBS2-OT",1.41818780522467,-1.16190432589297,0.403393924713668,-2.88032182615961,0.00397269425142408,0.0118471033767427
"ISPD",500.574370300545,-1.15970854577619,0.121846890578595,-9.51775248649573,1.76964839446748e-21,3.28031555274462e-19
"FAM41C",6.85247524695204,-1.1581957588629,0.240638722324026,-4.81300660042304,1.48676376862083e-06,1.09857539024425e-05
"CYP4F23P",40.5105389070314,-1.15678922499521,0.284669689623835,-4.06361923014634,4.83176233817436e-05,0.000244672220528829
"NPIPB13",19.4335485584774,-1.15670842589416,0.231713909478276,-4.99196801995438,5.97671528228347e-07,4.85439718609062e-06
"SLC44A4",11451.5225465459,-1.15659549326631,0.193549288891724,-5.97571553938044,2.29082432059278e-09,3.19208610425643e-08
"WFDC2",24646.2328306906,-1.1561870613218,0.168343305122998,-6.86803113718748,6.50940156319977e-12,1.60573567927531e-10
"C9orf50",88.9891907639947,-1.15602343115025,0.189897120806048,-6.08763011383912,1.14594238890554e-09,1.70524719207419e-08
"AC027013.1",6.40525871849178,-1.15557685305959,0.284743609517988,-4.05830654115729,4.9429857234866e-05,0.000249746766550582
"MIR429",12.5287995202695,-1.15413246995941,0.213560833513087,-5.40423284070337,6.50863523350334e-08,6.61954471281864e-07
"AC091286.1",6.18177651706709,-1.15151671476667,0.303905843104951,-3.78905750215867,0.00015121991142941,0.000672871887486711
"LINC00899",408.88723739367,-1.1499535608096,0.146117495195562,-7.87006072935017,3.54469141016362e-15,1.81499498021605e-13
"FBXO24",58.6598315766665,-1.14970817304572,0.122206949463121,-9.40787883255912,5.06249925113315e-21,8.5235686081524e-19
"KRT17",1041.57935592084,-1.14932168065784,0.269271627268424,-4.26826135496311,1.97002433854179e-05,0.000110337388722861
"LINC01770",44.2428128437376,-1.14912349180562,0.265853407479513,-4.32239519779024,1.5434440438571e-05,8.8654913409884e-05
"AC092954.2",2.18946395936539,-1.14885331940661,0.286147407466739,-4.01490032559581,5.94709222353903e-05,0.000294535758215505
"SLC9A3-AS1",2455.36218448064,-1.14870996766987,0.187104398145048,-6.13940655087841,8.28303331756723e-10,1.266256739238e-08
"RN7SL8P",51.6860435326383,-1.14867414074632,0.206633861255628,-5.55898309099153,2.71350981482953e-08,2.99005671393448e-07
"MTHFD2P1",164.629964458743,-1.14827936616631,0.210281473330167,-5.46067776671592,4.74320278457284e-08,4.93334034426734e-07
"UGT2B28",7.18154223810378,-1.14785852886521,0.260971103642428,-4.39841236383764,1.09045641927369e-05,6.49322589984808e-05
"AC005899.6",25.663096802958,-1.14719431007104,0.159684198109037,-7.18414422751901,6.76294431278929e-13,2.10283936228955e-11
"LINC02211",1.16759402101683,-1.14651035677065,0.42897592111089,-2.67266832553586,0.00752506110877556,0.0205391658013557
"AC012409.2",2.36941630915288,-1.14469393155758,0.214642004062459,-5.33303784856799,9.65831704075698e-08,9.43706269635842e-07
"SRPK2P",1.80161746319028,-1.14405594931155,0.274088527782574,-4.17403806925875,2.99247718694975e-05,0.000159736882763442
"AC106738.2",1.09545808459295,-1.14400361638702,0.337576117243449,-3.38887604291628,0.000701797278580257,0.00261460004569914
"AC110609.1",7.22768340602812,-1.14329984095871,0.144014128384863,-7.93880332284731,2.04141172644155e-15,1.09968540732581e-13
"AC013356.3",2.11796395624422,-1.14318692085952,0.260150599898077,-4.39432744459328,1.11116223569321e-05,6.60224551693441e-05
"CPNE7",1363.30926245415,-1.14250132529492,0.218051259122976,-5.23959976149726,1.60925233304893e-07,1.49293390166109e-06
"RF00275.3",2.71658065257156,-1.14188795461034,0.300777905057484,-3.79644892596784,0.000146783586534192,0.000655249272017172
"AC022296.3",3.97225473714246,-1.14159296205232,0.25840440344909,-4.41785413411979,9.96856561584731e-06,6.00731503414519e-05
"AL352984.2",0.571146348159768,-1.14032655444462,0.347073044819395,-3.28555205155159,0.00101782734577451,0.00361124055799043
"AC000032.1",1.42518497045446,-1.13913918026968,0.41475968788282,-2.74650409273025,0.00602341344730202,0.0170001265554628
"AC007671.1",4.26716847642225,-1.13715866307258,0.264357974450123,-4.30158638277483,1.69579639074667e-05,9.65250257217009e-05
